line_i,REPORT NUMBER,DATETIME,geometry,line_geo,SPEEDLIMIT,SURFACEWIDTH,one_way,is_steep,is_paved,is_hwy,is_bus,is_truck,is_light,is_clear,is_hit_run,is_workzone,is_child,impaired,speeding,driver_16_25,driver_65_plus,severity
14105.0,E836166,2018-08-22 15:35:00,POINT (-122.3048812805488 47.69756426949429),"LINESTRING (-122.3048908047111 47.69756434097951, -122.3041804943754 47.69755900962482)",25.0,21.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3
7331.0,E795447,2018-05-05 12:16:00,POINT (-122.3020237038785 47.66707280612162),"LINESTRING (-122.3034060559992 47.66713051466437, -122.3019458038912 47.66706955405967)",20.0,25.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
926.0,3756172,2017-12-07 17:12:00,POINT (-122.2785868301544 47.53252647057685),"LINESTRING (-122.2788521952254 47.53337870211961, -122.2788110754763 47.53330960364353, -122.2787246627103 47.53300494821528, -122.2785751347348 47.53248587061344)",25.0,42.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
23477.0,3811118,2018-12-03 15:44:00,POINT (-122.2715188362354 47.51906918078353),"LINESTRING (-122.2738202983621 47.52112275350763, -122.273080808719 47.52055798538516, -122.2727729831038 47.52032269136895, -122.2726766981077 47.5202485083847, -122.2726162685634 47.5202005484209, -122.2725593355269 47.52015426494222, -122.2725054967551 47.52010967042054, -122.2724523777526 47.5200647294712, -122.2723406344935 47.51996725271089, -122.2722632281492 47.51989691958365, -122.2721853354862 47.51982352612171, -122.2721816213749 47.51982016452544, -122.272179302996 47.51981791783694, -122.2721769833032 47.51981567046313, -122.2721746623593 47.51981342468449, -122.2721723401257 47.51981117909759, -122.2721700194461 47.51980893349101, -122.2721676956784 47.51980668862535, -122.2721653737285 47.51980444391221, -122.2721630486713 47.51980219923835, -122.272160726458 47.51979995435291, -122.2721584016844 47.51979771055279, -122.2721560781816 47.51979546585913, -122.2721537546547 47.51979322028827, -122.2721514311716 47.51979097629616, -122.2721491076451 47.51978873072521, -122.2721467854379 47.51978648601493, -122.2721444644724 47.51978423935853, -122.2721421435362 47.51978199375465, -122.2721398254197 47.51977974706206, -122.2721375070202 47.51977749949562, -122.2721351899207 47.51977525208812, -122.2721328756166 47.51977300271481, -122.2721305626318 47.51977075420222, -122.2721282495987 47.51976850393532, -122.2721259404261 47.51976625274202, -122.272123634078 47.51976400063548, -122.272121327677 47.51976174659921, -122.2721190264553 47.51975949249734, -122.2721167251903 47.51975723681652, -122.2721144278051 47.5197549809111, -122.2721121331961 47.51975272233811, -122.2721098424668 47.51975046354053, -122.272107710361 47.5197481795695, -122.2721054234731 47.51974591914377, -122.2721031380617 47.51974365589152, -122.27210085524 47.51974139260639, -122.2720985736892 47.51973912842772, -122.2720962921385 47.51973686424902, -122.2720940131293 47.51973459828319, -122.272091735415 47.51973233230094, -122.2720894604964 47.51973006435287, -122.2720871869018 47.51972779744091, -122.27208491429 47.51972552858613, -122.2720826432127 47.51972325900989, -122.2720803734257 47.5197209892418, -122.2720781064632 47.51971871856046, -122.2720758405126 47.51971644698881, -122.2720735760917 47.51971417452034, -122.2720713129417 47.51971190115828, -122.2720690523815 47.5197096277634, -122.2720667917924 47.51970735331589, -122.2720645337738 47.5197050781339, -122.2720622783401 47.51970280274357, -122.2720600244169 47.51970052575474, -122.2720577702301 47.51969824859368, -122.2720555188436 47.51969596964228, -122.2720532700469 47.51969369065801, -122.2720510212263 47.51969141079657, -122.2720487752544 47.519689130899, -122.2720465302944 47.5196868501112, -122.2720442868593 47.51968456825106, -122.2720420459704 47.5196822847793, -122.2720398051011 47.5196800020092, -122.2720375680971 47.5196777184881, -122.2720353310642 47.51967543391444, -122.272033097403 47.51967316825056, -122.2720308654772 47.51967088097981, -122.2720286325399 47.51966859459933, -122.2720264021682 47.51966630730881, -122.2720241730625 47.51966401894937, -122.272021946503 47.5196617289782, -122.2720197215217 47.51965943986443, -122.2720174975232 47.51965714880789, -122.2720152750786 47.51965485773159, -122.2720130552046 47.51965256592071, -122.2720108365964 47.51965027304092, -122.2720086192591 47.51964797926748, -122.2720064032168 47.51964568547766, -122.2720041897159 47.51964338990074, -122.2720019777641 47.51964109412865, -122.2719997670879 47.51963879763841, -122.2719975576778 47.51963650007919, -122.2719953495675 47.51963420267898, -122.2719931453127 47.51963190417693, -122.271990939744 47.5196296049896, -122.2719887382898 47.51962730469714, -122.271986535541 47.51962500442104, -122.2719843379232 47.51962270232512, -122.2719821403056 47.51962040022912, -122.271979945273 47.51961809792483, -122.2719777501728 47.51961579316458, -122.2719755579457 47.51961348924531, -122.2719733669845 47.51961118425708, -122.2719711783298 47.51960887836213, -122.271968989915 47.51960657176219, -122.2719668043442 47.51960426495071, -122.2719646197852 47.5196019572489, -122.2719624377917 47.51959964863714, -122.2719604546283 47.51959731679978, -122.2719582754597 47.51959500727478, -122.2719560975619 47.51959269685617, -122.271953920959 47.51959038642111, -122.2719517468685 47.51958807314646, -122.2719495728024 47.51958576074889, -122.2719474028363 47.51958344671997, -122.2719452328414 47.51958113163843, -122.2719430654605 47.5195788174012, -122.2719408977724 47.51957650141295, -122.2719387344868 47.51957418536894, -122.2719365721889 47.51957186755747, -122.2719344101744 47.51956955061984, -122.2719322519912 47.51956723170328, -122.2719300935008 47.51956491103569, -122.2719279365935 47.519562591401, -122.2719257822469 47.51956027068084, -122.2719236281401 47.51955794925572, -122.2719214789489 47.51955562759277, -122.2719193274031 47.5195533050822, -122.2719171797176 47.51955098164529, -122.271915033303 47.51954865731479, -122.271912889425 47.51954633102179, -122.2719107468952 47.51954400664204, -122.2719086045519 47.51954167962759, -122.2719064645588 47.51953935328524, -122.271904327371 47.51953702532801, -122.2719021901785 47.51953469719528, -122.2719000555516 47.51953236815259, -122.2718979221955 47.51953003821635, -122.2718957901102 47.51952770738657, -122.2718936608736 47.51952537652063, -122.2718915329079 47.51952304476112, -122.2718892803211 47.51952072177483, -122.2718871548921 47.5195183880528, -122.2718850320336 47.51951605359623, -122.2718829104651 47.51951371894778, -122.2718807917262 47.51951138356153, -122.2718786727236 47.51950904800307, -122.2718765565456 47.51950671153141, -122.2718744416384 47.51950437416621, -122.2718723295315 47.51950203501061, -122.2718702171659 47.51949969585826, -122.27186810739 47.51949735667304, -122.2718659991391 47.51949501641557, -122.2718638921639 47.51949267544002, -122.2718617877783 47.51949033443159, -122.2718596846588 47.51948799235417, -122.2718575827859 47.51948564850608, -122.2718554837617 47.51948330462188, -122.2718533857785 47.51948096089988, -122.27185128932 47.51947861610571, -122.2718491941035 47.51947626936538, -122.2718471015057 47.51947392364478, -122.2718450101545 47.51947157615353, -122.2718429188035 47.51946922866217, -122.271840831567 47.51946688006581, -122.2718387456062 47.51946453075126, -122.2718366609355 47.5194621812449, -122.2718345775356 47.51945983084497, -122.2718324954114 47.5194574797269, -122.2718304171427 47.51945512750704, -122.2718283391331 47.51945277528386, -122.2718262623944 47.51945042216715, -122.2718241882213 47.51944806814044, -122.2718221153383 47.51944571392192, -122.2718200811352 47.51944337202398, -122.2718180110528 47.51944101601504, -122.2718159432818 47.51943865927486, -122.2718138770357 47.51943630146238, -122.2718118120847 47.51943394363347, -122.2718097497283 47.5194315859472, -122.2718076886136 47.5194292263148, -122.2718056287697 47.51942686578884, -122.2718035717746 47.51942450522677, -122.2718015158155 47.51942214465151, -122.2717994613813 47.51941978300403, -122.2717974081986 47.51941741976125, -122.271795356306 47.51941505632667, -122.2717933069839 47.5194126921575, -122.2717912591866 47.51941032691614, -122.2717892124254 47.51940796166157, -122.2717871684936 47.5194055956692, -122.2717851258519 47.51940322948499, -122.2717830844568 47.5194008615301, -122.2717810456515 47.51939849354234, -122.2717790084002 47.5193961255349, -122.2717769721317 47.5193937555846, -122.2717749374219 47.51939138579007, -122.2717729052729 47.51938901491009, -122.2717708743996 47.51938664331203, -122.2717688448164 47.51938427152211, -122.2717668180577 47.51938189881895, -122.2717647923157 47.51937952540096, -122.2717627681228 47.51937715178777, -122.2717607451765 47.51937477640394, -122.2717587248442 47.51937240186437, -122.2717567057536 47.51937002537873, -122.2717546895167 47.51936764903237, -122.2717528576362 47.51936526947404, -122.2717508437061 47.519362892221, -122.2717488325715 47.5193605130022, -122.271746821437 47.51935813378334, -122.2717448131562 47.51935575470381, -122.2717428058581 47.51935337368143, -122.2717407998308 47.51935099176553, -122.2717387966765 47.51934861069063, -122.2717367947688 47.51934622784506, -122.2717347941318 47.51934384410591, -122.2717327960798 47.51934146015854, -122.2717307980328 47.51933907638654, -122.2717288027861 47.51933669082417, -122.2717268101486 47.51933430593068, -122.2717248184795 47.51933191856813, -122.2717228270646 47.51932953102678, -122.2717208397932 47.51932714343297, -122.2717188522389 47.51932475496529, -122.2717168672501 47.51932236558764, -122.2717148838153 47.51931997619027, -122.2717129016755 47.51931758677643, -122.2717109220529 47.51931519469848, -122.2717089437495 47.51931280348116, -122.2717069666878 47.51931041031777, -122.2717049924555 47.51930801641655, -122.2717030193028 47.51930562408101, -122.2717010476604 47.51930323014698, -122.2716990785788 47.51930083512755, -122.2716971094733 47.51929843923093, -122.2716951429574 47.51929604330151, -122.2716931792662 47.51929364645884, -122.2716912165867 47.51929124872589, -122.2716892554613 47.51928885097328, -122.2716871073055 47.51928646278385, -122.2716851500358 47.51928406392942, -122.2716831943006 47.51928166435354, -122.2716812395724 47.51927926371197, -122.2716792876978 47.51927686320975, -122.2716773367818 47.5192744598876, -122.271675387444 47.51927205742282, -122.2716734394059 47.51926965511704, -122.2716714941633 47.5192672508455, -122.2716695499519 47.51926484638538, -122.2716676072752 47.51926244120386, -122.271665666905 47.51926003511566, -122.2716637280888 47.51925762900779, -122.2716617905143 47.51925522095375, -122.2716598558176 47.5192528139162, -122.2716579221037 47.51925040493584, -122.2716559899486 47.51924799611115, -122.2716540588247 47.51924558709792, -122.2716521305011 47.51924317629433, -122.2716502034724 47.51924076547432, -122.2716482790094 47.51923835374435, -122.2716463548055 47.51923594201109, -122.2716444329082 47.51923352937112, -122.2716425138355 47.51923111581794, -122.2716405947581 47.51922870208936, -122.2716386769563 47.5192262876426, -122.2716367643049 47.51922387207768, -122.2716348506226 47.51922145670127, -122.2716329392421 47.51921904024276, -122.2716310293914 47.51921662288746, -122.2716291208163 47.51921420481398, -122.2716272148503 47.51921178740941, -122.2716253114257 47.51920936821775, -122.271623340311 47.51920694619797, -122.2716214397111 47.51920452609308, -122.2716195388282 47.51920210511427, -122.2716176420599 47.51919968303046, -122.2716157466155 47.51919726198278, -122.2716138524178 47.51919483916438, -122.2716119597691 47.51919241615088, -122.2716100694029 47.51918999135356, -122.2716081805906 47.51918756653654, -122.2716062930781 47.51918514187854, -122.2716044068074 47.51918271527445, -122.2716025244454 47.51918028949826, -122.2716006423184 47.51917786284161, -122.2715987611741 47.51917543424214, -122.2715968829076 47.51917300665917, -122.2715950058878 47.51917057730548, -122.271593130158 47.51916814775993, -122.2715912569986 47.51916571747988, -122.2715893851294 47.51916328700802, -122.2715875160848 47.51916085562286, -122.271585646762 47.51915842353932, -122.2715837815779 47.5191559912278, -122.2715819176644 47.51915355802278, -122.2715800540103 47.51915112481444, -122.2715781926385 47.51914868982229, -122.2715763325859 47.51914625569084, -122.2715744753045 47.51914381871653, -122.2715726193472 47.51914138277832, -122.2715707646607 47.51913894594655, -122.2715689112643 47.51913650892295, -122.2715670606973 47.51913407116153, -122.2715652111372 47.51913163233444, -122.2715633644259 47.51912919347124, -122.271561564497 47.51912672260367, -122.2715597228927 47.51912428104346, -122.2715578854319 47.51912183943073, -122.2715560492176 47.51911939604739, -122.2715542168347 47.51911695068515, -122.2715523870415 47.51911450529007, -122.2715505601019 47.51911206003431, -122.2715487356989 47.51910961281607, -122.2715469125908 47.51910716558138, -122.2715450920483 47.51910471743681, -122.2715432730113 47.51910226751826, -122.2715414563052 47.51909981757021, -122.2715396411529 47.51909736760238, -122.2715378272908 47.51909491744274, -122.2715360146801 47.51909246568786, -122.2715342033886 47.51909001479367, -122.271532392044 47.51908756196979, -122.2715305835772 47.51908511016237, -122.2715287735519 47.51908265819915, -122.2715269648023 47.51908020551779, -122.2715251563069 47.51907775265771, -122.2715233475528 47.51907529980093, -122.2715215390868 47.51907284799334, -122.2715197316278 47.51907039512005, -122.2715179231379 47.51906794243533, -122.2715161144087 47.5190654904555, -122.2715143043655 47.51906303779035, -122.2715124946007 47.51906058582359, -122.2715106819924 47.51905813406828, -122.2715088694084 47.5190556831901, -122.2715070568199 47.51905323213646, -122.2715052401413 47.51905078306492, -122.2715034227997 47.51904834751418)",25.0,42.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2
18241.0,3811327,2018-09-27 14:35:00,POINT (-122.3351757491822 47.62319650459399),"LINESTRING (-122.3358380573761 47.62319936630566, -122.334412460002 47.62319320656209, -122.3342791665308 47.62316241393855)",25.0,42.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4916.0,EA42048,2020-05-27 10:57:00,POINT (-122.2822514395666 47.72927201914862),"LINESTRING (-122.2821944363929 47.72925968789674, -122.2823429320792 47.72929181133112, -122.2823478791305 47.72934933496091, -122.2823504182617 47.72939865153756, -122.2823510449048 47.72943974055239, -122.2823509749621 47.72948361459978, -122.282349580359 47.72952747125729, -122.2823476064506 47.72956858611715, -122.2823431324924 47.72962058722715, -122.2823360587798 47.72967795507621, -122.2823320494465 47.72970523664337, -122.2823251528916 47.72974611168197, -122.2823177815749 47.72978417006561, -122.2823044748056 47.72984374995274, -122.2822482438167 47.73008027346626, -122.2821556003061 47.73047053581958, -122.2821419653464 47.73053288971448, -122.2821317734656 47.73058728704908, -122.2821219765569 47.7306499942235, -122.2821137685317 47.73071833711401, -122.2821094969801 47.73076756489403, -122.2821068197601 47.73081139185774, -122.2821047175699 47.73088264658311, -122.2821051721771 47.73093749514715, -122.282107213786 47.73098561719467, -122.2821109851137 47.73103484809931, -122.2821164033506 47.731081306996, -122.2821238179002 47.73112764349035, -122.2821336574405 47.73117657953362, -122.2821447790166 47.73122257745556, -122.2821579298397 47.73126837428895, -122.28217616052 47.73132453078601, -122.28220161258 47.73139094463221, -122.2822252290548 47.7314461917776, -122.2822474318904 47.73149321028271, -122.2822661503796 47.73152956965588, -122.2823012900606 47.73159384267798, -122.2823179000464 47.73162177358336, -122.2823224736668 47.73162946457141, -122.2823562625939 47.73168236396848, -122.2823868149546 47.73172716334874, -122.2824232957873 47.73177756084852, -122.282455560006 47.7318187706645, -122.2824914331346 47.73186177142573, -122.2825397752968 47.73191575532392, -122.2825682598831 47.7319457058954, -122.2826045607295 47.73198209748965)",20.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
18243.0,E706785,2017-08-29 06:35:00,POINT (-122.3177907849309 47.65795500113384),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
18243.0,3769402,2016-12-07 08:12:00,POINT (-122.3177841431425 47.65821306709125),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
18243.0,3824727,2019-12-06 07:38:00,POINT (-122.3177871421031 47.65809654280794),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
22848.0,E943875,2019-06-26 09:35:00,POINT (-122.3177669342909 47.65887360443626),"LINESTRING (-122.3177801224584 47.65836929032979, -122.317751705657 47.65945594575657)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3
18243.0,3748222,2017-05-25 10:00:00,POINT (-122.3177899389542 47.65798787146709),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
18243.0,3754047,2018-03-28 06:52:00,POINT (-122.3177996616814 47.65761009597072),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
23444.0,E661668,2017-04-04 08:54:00,POINT (-122.3178091717138 47.65725381014131),"LINESTRING (-122.3178190293482 47.65688930464076, -122.317802129097 47.65751422480903)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
23444.0,E952853,2019-08-23 08:26:00,POINT (-122.3178065776659 47.6573497301872),"LINESTRING (-122.3178190293482 47.65688930464076, -122.317802129097 47.65751422480903)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
18243.0,E809904,2018-06-15 07:50:00,POINT (-122.3177911971552 47.65793898420385),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
22493.0,E795440,2018-04-26 11:30:00,POINT (-122.3177368875359 47.66002904471029),"LINESTRING (-122.3177415109376 47.6598501731773, -122.3177074942616 47.66116622042379, -122.3176738115848 47.66124775138066, -122.3176444066203 47.6612922853628, -122.3176381617205 47.66129873677337)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
19263.0,E974260,2019-10-22 08:20:00,POINT (-122.3177456558331 47.65968989103376),"LINESTRING (-122.317751705657 47.65945594575657, -122.3177415109376 47.6598501731773)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
22848.0,E726535,2017-10-24 12:00:00,POINT (-122.3177640743828 47.65898296701294),"LINESTRING (-122.3177801224584 47.65836929032979, -122.317751705657 47.65945594575657)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
22848.0,E826214,2018-08-07 12:35:00,POINT (-122.3177658589479 47.65891472543682),"LINESTRING (-122.3177801224584 47.65836929032979, -122.317751705657 47.65945594575657)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
22493.0,E842646,2018-09-21 08:02:00,POINT (-122.3177314063726 47.66024110158369),"LINESTRING (-122.3177415109376 47.6598501731773, -122.3177074942616 47.66116622042379, -122.3176738115848 47.66124775138066, -122.3176444066203 47.6612922853628, -122.3176381617205 47.66129873677337)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3
22493.0,3769415,2017-12-05 06:59:00,POINT (-122.3177094616932 47.66109010384783),"LINESTRING (-122.3177415109376 47.6598501731773, -122.3177074942616 47.66116622042379, -122.3176738115848 47.66124775138066, -122.3176444066203 47.6612922853628, -122.3176381617205 47.66129873677337)",25.0,40.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
22493.0,E775266,2018-03-02 09:28:00,POINT (-122.3177080461421 47.66114486910583),"LINESTRING (-122.3177415109376 47.6598501731773, -122.3177074942616 47.66116622042379, -122.3176738115848 47.66124775138066, -122.3176444066203 47.6612922853628, -122.3176381617205 47.66129873677337)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
22493.0,3762656,2016-11-11 08:30:00,POINT (-122.3177132182985 47.66094476718821),"LINESTRING (-122.3177415109376 47.6598501731773, -122.3177074942616 47.66116622042379, -122.3176738115848 47.66124775138066, -122.3176444066203 47.6612922853628, -122.3176381617205 47.66129873677337)",25.0,40.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3
6711.0,E792992,2018-04-03 07:38:00,POINT (-122.3174072922411 47.66461294830131),"LINESTRING (-122.3174234314408 47.66311774412625, -122.3174037907263 47.66493734353296)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
6713.0,E796166,2018-05-02 09:05:00,POINT (-122.3173632143442 47.67571777875084),"LINESTRING (-122.31736315161 47.6749793711523, -122.3173632145212 47.6757198620498, -122.3173632208617 47.67582932727363)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
23105.0,3764354,2017-09-03 16:23:00,POINT (-122.3173718018898 47.67645183338113),"LINESTRING (-122.3173632208617 47.67582932727363, -122.317373215758 47.67655440170019)",25.0,40.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
20875.0,3762885,2017-09-16 08:42:00,POINT (-122.3176158020608 47.69045972033158),"LINESTRING (-122.3176162908842 47.69036908599516, -122.3176113795736 47.69127970808996)",25.0,40.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
21614.0,E881917,2019-01-09 18:34:00,POINT (-122.3176903766268 47.70128385389431),"LINESTRING (-122.3176631987173 47.70037945733711, -122.3176904885408 47.70128757804492)",25.0,44.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
14075.0,E714122,2017-09-21 07:54:00,POINT (-122.3178539230311 47.65630106792023),"LINESTRING (-122.3188021270471 47.65613981185393, -122.3186365482648 47.65619506963635, -122.3185091929745 47.65623045837915, -122.3183769000674 47.65625948745554, -122.3182230382856 47.65628237246217, -122.3180735612577 47.65629235211018, -122.3178342371962 47.65630184910481)",20.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3779.0,EA27444,2020-03-06 17:50:00,POINT (-122.3178323032997 47.65637655252193),"LINESTRING (-122.3178342371962 47.65630184910481, -122.3178190293482 47.65688930464076)",25.0,40.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3
3779.0,E917144,2019-05-03 18:00:00,POINT (-122.3178323040081 47.65637652516006),"LINESTRING (-122.3178342371962 47.65630184910481, -122.3178190293482 47.65688930464076)",25.0,40.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2
3779.0,E676488,2017-05-31 09:13:00,POINT (-122.3178323040081 47.65637652516006),"LINESTRING (-122.3178342371962 47.65630184910481, -122.3178190293482 47.65688930464076)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
14075.0,3706622,2017-09-11 08:49:00,POINT (-122.3178587030259 47.65630087823774),"LINESTRING (-122.3188021270471 47.65613981185393, -122.3186365482648 47.65619506963635, -122.3185091929745 47.65623045837915, -122.3183769000674 47.65625948745554, -122.3182230382856 47.65628237246217, -122.3180735612577 47.65629235211018, -122.3178342371962 47.65630184910481)",20.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
14075.0,E930282,2019-06-13 09:35:00,POINT (-122.3178576724744 47.65630091913267),"LINESTRING (-122.3188021270471 47.65613981185393, -122.3186365482648 47.65619506963635, -122.3185091929745 47.65623045837915, -122.3183769000674 47.65625948745554, -122.3182230382856 47.65628237246217, -122.3180735612577 47.65629235211018, -122.3178342371962 47.65630184910481)",20.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
15119.0,E701425,2017-08-11 06:25:00,POINT (-122.3182822904245 47.65548325336322),"LINESTRING (-122.3188104500588 47.6557268905292, -122.318598455275 47.65567171747171, -122.3185341887142 47.65564737660232, -122.3184830694796 47.65562286512692, -122.3184362909155 47.65559681538289, -122.3183669649459 47.65554884305279, -122.3182662488447 47.6554708274029)",25.0,18.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
22848.0,E909973,2019-04-09 17:24:00,POINT (-122.3177799547642 47.65837570293606),"LINESTRING (-122.3177801224584 47.65836929032979, -122.317751705657 47.65945594575657)",25.0,40.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
18243.0,3796187,2019-09-30 15:07:00,POINT (-122.3178017562592 47.6575287113818),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
18243.0,3810302,2019-03-26 07:47:00,POINT (-122.3178017562592 47.6575287113818),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
18243.0,3747822,2019-07-30 08:47:00,POINT (-122.3178017562592 47.6575287113818),"LINESTRING (-122.317802129097 47.65751422480903, -122.3177801224584 47.65836929032979)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
19263.0,3705711,2017-10-13 16:15:00,POINT (-122.3177515296208 47.65946275303583),"LINESTRING (-122.317751705657 47.65945594575657, -122.3177415109376 47.6598501731773)",25.0,40.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2
19263.0,E723673,2017-10-13 16:15:00,POINT (-122.3177515296208 47.65946275303583),"LINESTRING (-122.317751705657 47.65945594575657, -122.3177415109376 47.6598501731773)",25.0,40.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3
9922.0,3767648,2019-12-15 20:30:00,POINT (-122.3174036766268 47.66494777077929),"LINESTRING (-122.3174037907263 47.66493734353296, -122.3173980911239 47.66545821485818, -122.317387384007 47.66643643227257)",25.0,40.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
6712.0,E777317,2018-03-08 09:05:00,POINT (-122.3173796910253 47.66711720910698),"LINESTRING (-122.3173798097946 47.66710635720015, -122.3173637140938 47.66857701537293)",25.0,40.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2
23152.0,EA18914,2020-02-20 08:25:00,POINT (-122.3173633283276 47.674162806171),"LINESTRING (-122.3173633296215 47.67415682715757, -122.31736315161 47.6749793711523)",25.0,40.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2
23105.0,3705651,2017-10-19 08:42:00,POINT (-122.3173632683367 47.67583277132207),"LINESTRING (-122.3173632208617 47.67582932727363, -122.317373215758 47.67655440170019)",25.0,40.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
6714.0,3582497,2018-11-08 08:31:00,POINT (-122.3173734690771 47.67657277855219),"LINESTRING (-122.317373215758 47.67655440170019, -122.3173832637803 47.67728332842116)",25.0,40.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11302.0,E691201,2017-07-13 10:48:00,POINT (-122.317579063157 47.68822876002159),"LINESTRING (-122.3175785328055 47.68819818586098, -122.3175846562339 47.68855119453788)",25.0,36.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
16878.0,3810308,2019-06-19 07:14:00,POINT (-122.3173633989264 47.67227681073354),"LINESTRING (-122.3173633962558 47.67226898783574, -122.3173635561464 47.67273734678687)",25.0,40.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
9923.0,3704076,2017-06-01 17:49:00,POINT (-122.3528012876582 47.62544260795585),"LINESTRING (-122.3540913778921 47.62544738002687, -122.3527849273681 47.62544254743879)",25.0,44.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
943.0,E743640,2017-12-05 08:00:00,POINT (-122.3489103063199 47.62542803621736),"LINESTRING (-122.3501744355244 47.62543278535411, -122.348869767088 47.62542788391777)",25.0,44.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
14427.0,3742095,2019-08-22 17:59:00,POINT (-122.3475647004111 47.62543663745083),"LINESTRING (-122.34756482117 47.62542294174118, -122.3475572527573 47.62628130275283)",25.0,65.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
6724.0,E698814,2017-08-02 11:35:00,POINT (-122.3800752377429 47.66610091625414),"LINESTRING (-122.3800557222447 47.66608436028493, -122.3808972531434 47.6667982728639)",20.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4921.0,3764705,2017-08-28 14:46:00,POINT (-122.2968036271069 47.56499135263183),"LINESTRING (-122.2972399011628 47.56486133960363, -122.2962377559536 47.565159986593)",20.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2
