AWDT,ADT,AWDT_ROUNDED,REPORT NUMBER,vol_geo,line_i,DATETIME,geometry,line_geo,SPEEDLIMIT,SURFACEWIDTH,one_way,is_steep,is_paved,is_hwy,is_bus,is_truck,is_light,is_clear,is_hit_run,is_workzone,is_child,impaired,speeding,driver_16_25,driver_65_plus,severity
14000.0,2276.0,14000,E920772,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2019-05-14 11:17:00,POINT (-122.3331968468352 47.60304629150388),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
14000.0,2276.0,14000,E704716,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2017-08-22 14:25:00,POINT (-122.3331968468352 47.60304629150388),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
14000.0,2276.0,14000,3750493,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2019-03-02 18:09:00,POINT (-122.3331968468352 47.60304629150388),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
14000.0,2276.0,14000,E858404,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2018-11-06 07:55:00,POINT (-122.3331968468352 47.60304629150388),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3
14000.0,2276.0,14000,EA12192,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2020-02-07 12:57:00,POINT (-122.3331968749895 47.60304632228794),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
14000.0,2276.0,14000,3852328,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2020-01-22 15:33:00,POINT (-122.3331968749895 47.60304632228794),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
14000.0,2276.0,14000,E950762,"LINESTRING (-122.3331722465558 47.60301939318505, -122.3334050438407 47.60327393577226, -122.3338245717646 47.60373279300229)",5274.0,2019-08-16 16:30:00,POINT (-122.3331968468352 47.60304629150388),"LINESTRING (-122.3331722464485 47.60301939325787, -122.3334050438704 47.60327393569177, -122.3338245716394 47.60373279296338)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
10000.0,,10000,E982535,"LINESTRING (-122.3349345654101 47.6032685574424, -122.3345806969054 47.60341663574259, -122.3338245717646 47.60373279300229)",22070.0,2019-11-12 15:14:00,POINT (-122.3338581415743 47.60371875642901),"LINESTRING (-122.334934565466 47.60326855741958, -122.3345806969181 47.60341663570861, -122.3338245716394 47.60373279296338)",25.0,42.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2
12759.0,11962.0,12800,3793278,"LINESTRING (-122.3325194398899 47.6023056012704, -122.333161583505 47.60300773809407, -122.3331722465558 47.60301939318505)",2528.0,2019-08-29 19:44:00,POINT (-122.3325231496771 47.60230965773664),"LINESTRING (-122.3325194398891 47.60230560135656, -122.3331615835561 47.60300773817759, -122.3331722464485 47.60301939325787)",25.0,54.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
12759.0,11962.0,12800,EA74239,"LINESTRING (-122.3325194398899 47.6023056012704, -122.333161583505 47.60300773809407, -122.3331722465558 47.60301939318505)",2528.0,2020-02-04 18:28:00,POINT (-122.332523163754 47.60230967312871),"LINESTRING (-122.3325194398891 47.60230560135656, -122.3331615835561 47.60300773817759, -122.3331722464485 47.60301939325787)",25.0,54.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
7607.0,7625.0,7400,3746451,"LINESTRING (-122.3362384326719 47.60469504664417, -122.3351292736495 47.60515932142879)",16725.0,2016-11-18 15:57:00,POINT (-122.3351444669734 47.60515296175573),"LINESTRING (-122.3362384325599 47.60469504671671, -122.3351292736248 47.6051593214282)",25.0,42.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
19182.0,17695.0,19200,3581459,"LINESTRING (-122.3344772353945 47.60444646461861, -122.3351292736495 47.60515932142879)",2529.0,2019-04-06 00:47:00,POINT (-122.3344801385407 47.60444963859071),"LINESTRING (-122.334477235338 47.60444646459323, -122.3351292736248 47.6051593214282)",25.0,54.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
19182.0,17695.0,19200,E659969,"LINESTRING (-122.3344772353945 47.60444646461861, -122.3351292736495 47.60515932142879)",2529.0,2017-04-06 14:29:00,POINT (-122.3344801385407 47.60444963859071),"LINESTRING (-122.334477235338 47.60444646459323, -122.3351292736248 47.6051593214282)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
17000.0,14677.0,17000,3753805,"LINESTRING (-122.338903694202 47.60928514268119, -122.3398124568149 47.61027832105028)",23135.0,2018-09-11 19:43:00,POINT (-122.338910535882 47.60929262001812),"LINESTRING (-122.3389036941301 47.60928514273142, -122.3398124568458 47.61027832100396)",25.0,58.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
17000.0,14677.0,17000,E979937,"LINESTRING (-122.338903694202 47.60928514268119, -122.3398124568149 47.61027832105028)",23135.0,2019-11-06 09:33:00,POINT (-122.3389105218028 47.60929260463105),"LINESTRING (-122.3389036941301 47.60928514273142, -122.3398124568458 47.61027832100396)",25.0,58.0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,3
17000.0,14677.0,17000,3693203,"LINESTRING (-122.338903694202 47.60928514268119, -122.3398124568149 47.61027832105028)",23135.0,2018-10-19 22:00:00,POINT (-122.338910535882 47.60929262001812),"LINESTRING (-122.3389036941301 47.60928514273142, -122.3398124568458 47.61027832100396)",25.0,58.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
17000.0,14677.0,17000,3753671,"LINESTRING (-122.338903694202 47.60928514268119, -122.3398124568149 47.61027832105028)",23135.0,2018-09-11 07:10:00,POINT (-122.338910535882 47.60929262001812),"LINESTRING (-122.3389036941301 47.60928514273142, -122.3398124568458 47.61027832100396)",25.0,58.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
16000.0,2925.0,16000,3815248,"LINESTRING (-122.3398124568149 47.61027832105028, -122.34016903981 47.6106680585031, -122.3404253218434 47.6109480684007, -122.3404521384587 47.61096394847401)",12465.0,2019-01-30 06:00:00,POINT (-122.3398282951974 47.61029563197788),"LINESTRING (-122.3398124568458 47.61027832100396, -122.3401690398838 47.61066805851195, -122.3404253217809 47.61094806842127, -122.3404521385768 47.61096394842653)",25.0,58.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
6500.0,,6500,E731071,"LINESTRING (-122.3364341881163 47.60658579070875, -122.3353237186441 47.60705029108341)",15650.0,2017-09-27 15:50:00,POINT (-122.33642640163 47.6065890477368),"LINESTRING (-122.3364341880582 47.60658579073705, -122.3353237187707 47.60705029102864)",25.0,42.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6500.0,,6500,E950789,"LINESTRING (-122.3364341881163 47.60658579070875, -122.3353237186441 47.60705029108341)",15650.0,2019-08-05 09:10:00,POINT (-122.33642640163 47.6065890477368),"LINESTRING (-122.3364341880582 47.60658579073705, -122.3353237187707 47.60705029102864)",25.0,42.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3
20000.0,4732.0,20000,E899739,"LINESTRING (-122.33578172432 47.60587261728725, -122.3364341881163 47.60658579070875)",10988.0,2019-03-01 16:14:00,POINT (-122.3357904053113 47.60588210612131),"LINESTRING (-122.3357817242631 47.6058726173301, -122.3364341880582 47.60658579073705)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
20000.0,4732.0,20000,E667973,"LINESTRING (-122.33578172432 47.60587261728725, -122.3364341881163 47.60658579070875)",10988.0,2017-05-04 17:19:00,POINT (-122.3357904053113 47.60588210612131),"LINESTRING (-122.3357817242631 47.6058726173301, -122.3364341880582 47.60658579073705)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
20000.0,4732.0,20000,E703875,"LINESTRING (-122.33578172432 47.60587261728725, -122.3364341881163 47.60658579070875)",10988.0,2017-04-06 17:12:00,POINT (-122.3357904053113 47.60588210612131),"LINESTRING (-122.3357817242631 47.6058726173301, -122.3364341880582 47.60658579073705)",25.0,54.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
20000.0,4732.0,20000,3852419,"LINESTRING (-122.33578172432 47.60587261728725, -122.3364341881163 47.60658579070875)",10988.0,2020-05-27 19:10:00,POINT (-122.335790391233 47.60588209073309),"LINESTRING (-122.3357817242631 47.6058726173301, -122.3364341880582 47.60658579073705)",25.0,54.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2
12500.0,,12500,EA42197,"LINESTRING (-122.3404521384587 47.61096394847401, -122.3416519186259 47.61167358559803, -122.341752612943 47.61173309143678)",17728.0,2020-06-19 08:50:00,POINT (-122.3404712252007 47.61097523764568),"LINESTRING (-122.3404521385768 47.61096394842653, -122.3416519185106 47.61167358564153, -122.3417526128312 47.61173309151367)",25.0,58.0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,3
4700.0,18924.0,4700,E860889,"LINESTRING (-122.3381970160299 47.60683500385146, -122.3370867976742 47.6072990585451)",6791.0,2018-11-14 15:46:00,POINT (-122.3371032356893 47.60729218769957),"LINESTRING (-122.3381970161078 47.60683500384577, -122.337086797648 47.60729905855496)",25.0,33.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
4700.0,18924.0,4700,3387930,"LINESTRING (-122.3381970160299 47.60683500385146, -122.3370867976742 47.6072990585451)",6791.0,2019-09-10 06:15:00,POINT (-122.3371032356893 47.60729218769957),"LINESTRING (-122.3381970161078 47.60683500384577, -122.337086797648 47.60729905855496)",25.0,33.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
4700.0,18924.0,4700,E888462,"LINESTRING (-122.3381970160299 47.60683500385146, -122.3370867976742 47.6072990585451)",6791.0,2019-01-23 10:29:00,POINT (-122.3371032356893 47.60729218769957),"LINESTRING (-122.3381970161078 47.60683500384577, -122.337086797648 47.60729905855496)",25.0,33.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
4700.0,18924.0,4700,3750409,"LINESTRING (-122.3381970160299 47.60683500385146, -122.3370867976742 47.6072990585451)",6791.0,2019-03-14 19:42:00,POINT (-122.3371032356893 47.60729218769957),"LINESTRING (-122.3381970161078 47.60683500384577, -122.337086797648 47.60729905855496)",25.0,33.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
7500.0,10891.0,7500,3811769,"LINESTRING (-122.3426124951311 47.61106822442296, -122.341752612943 47.61173309143678)",16363.0,2018-10-05 18:38:00,POINT (-122.3417725710183 47.6117176596995),"LINESTRING (-122.3426124950856 47.61106822435638, -122.3417526128312 47.61173309151367)",25.0,42.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
11404.0,11086.0,11100,3805961,"LINESTRING (-122.3289698253602 47.59842209249133, -122.3290667882356 47.59852824155909, -122.329144965732 47.59861382334085, -122.329195159844 47.59866877076672, -122.3292953836996 47.59877848869558, -122.3293186654641 47.5988039742796, -122.3294458039226 47.59894315293414, -122.3295707073901 47.59907988333188, -122.329586093315 47.59909672762988, -122.3295957911863 47.59910734318964, -122.3296785420452 47.59919793106415)",18888.0,2019-06-14 15:31:00,POINT (-122.3293549495883 47.59884369459552),"LINESTRING (-122.3289698253049 47.59842209256573, -122.3290667881312 47.59852824163701, -122.3291449657853 47.59861382328813, -122.3291951597428 47.59866877069662, -122.32929538359 47.59877848861039, -122.329318665534 47.59880397435342, -122.3294458038823 47.59894315301116, -122.3295707073995 47.5990798833812, -122.3295860932999 47.59909672762723, -122.3295957911839 47.59910734313427, -122.3296785420848 47.59919793099667)",25.0,54.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3
1000.0,10115.0,1000,E730316,"LINESTRING (-122.3303424470895 47.59999131456593, -122.3302758064963 47.59919869181)",9747.0,2017-10-27 15:56:00,POINT (-122.3303375992472 47.59993365488459),"LINESTRING (-122.3303424470367 47.59999131452629, -122.3302758065194 47.5991986917473)",25.0,42.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
6700.0,,6700,3773509,"MULTILINESTRING ((-122.2949334802326 47.6016523011576, -122.2937353815665 47.60164976959692), (-122.2937353815665 47.60164976959692, -122.2925172473704 47.60164758405097), (-122.2959872389464 47.60165451863964, -122.295819386869 47.60165416659663), (-122.2967678417867 47.60165615257014, -122.2959872389464 47.60165451863964), (-122.295819386869 47.60165416659663, -122.2949334802326 47.6016523011576))",8646.0,2017-03-02 19:25:00,POINT (-122.2937350355828 47.60167606161158),"LINESTRING (-122.2937353816544 47.60164976957653, -122.2937162092922 47.60310634812355, -122.2937232359665 47.60319127451757)",20.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
